#ClusterIdx	#Filename	#SpecIdx	#Scan	#ParentMass	#Charge	#RetTime	#PrecIntensity
143	input_spectra/7-C2R07_2.mzML	1582	0	329.270663174716	1	1094.85	0.0
143	input_spectra/7-C2R07_2.mzML	1583	0	329.270663174716	1	1095.04	0.0
143	input_spectra/7-C2R07_2.mzML	1584	0	329.270663174716	1	1095.69	0.0
143	input_spectra/7-C2R07_2.mzML	1585	0	329.270663174716	1	1095.89	0.0
131	input_spectra/7-C2R07_2.mzML	1586	0	304.23003859747	1	1096.08	0.0
131	input_spectra/7-C2R07_2.mzML	1587	0	304.23003859747	1	1096.27	0.0
131	input_spectra/7-C2R07_2.mzML	1588	0	304.23003859747	1	1096.93	0.0
131	input_spectra/7-C2R07_2.mzML	1589	0	304.23003859747	1	1097.12	0.0
131	input_spectra/7-C2R07_2.mzML	1590	0	304.23003859747	1	1097.77	0.0
131	input_spectra/7-C2R07_2.mzML	1591	0	304.23003859747	1	1097.97	0.0
70	input_spectra/7-C2R07_2.mzML	1592	0	185.110291544596	1	1101.17	0.0
70	input_spectra/7-C2R07_2.mzML	1593	0	185.110291544596	1	1101.36	0.0
124	input_spectra/7-C2R07_2.mzML	1594	0	286.219677469005	1	1102.01	0.0
125	input_spectra/7-C2R07_2.mzML	1595	0	286.219677469005	1	1102.2	0.0
70	input_spectra/7-C2R07_2.mzML	1596	0	185.110291544596	1	1102.4	0.0
70	input_spectra/7-C2R07_2.mzML	1597	0	185.110291544596	1	1102.59	0.0
142	input_spectra/7-C2R07_2.mzML	1598	0	328.268151307717	1	1103.24	0.0
140	input_spectra/7-C2R07_2.mzML	1599	0	328.268151307717	1	1103.43	0.0
124	input_spectra/7-C2R07_2.mzML	1600	0	286.219677469005	1	1103.63	0.0
125	input_spectra/7-C2R07_2.mzML	1601	0	286.219677469005	1	1103.82	0.0
70	input_spectra/7-C2R07_2.mzML	1602	0	185.110291544596	1	1104.01	0.0
70	input_spectra/7-C2R07_2.mzML	1603	0	185.110291544596	1	1104.2	0.0
142	input_spectra/7-C2R07_2.mzML	1604	0	328.268151307717	1	1104.86	0.0
140	input_spectra/7-C2R07_2.mzML	1605	0	328.268151307717	1	1105.05	0.0
125	input_spectra/7-C2R07_2.mzML	1606	0	286.219677469005	1	1105.24	0.0
125	input_spectra/7-C2R07_2.mzML	1607	0	286.219677469005	1	1105.43	0.0
142	input_spectra/7-C2R07_2.mzML	1608	0	328.268151307717	1	1111.5	0.0
140	input_spectra/7-C2R07_2.mzML	1609	0	328.268151307717	1	1111.69	0.0
142	input_spectra/7-C2R07_2.mzML	1610	0	328.268151307717	1	1112.95	0.0
140	input_spectra/7-C2R07_2.mzML	1611	0	328.268151307717	1	1113.14	0.0
141	input_spectra/7-C2R07_2.mzML	1612	0	328.268151307717	1	1113.8	0.0
140	input_spectra/7-C2R07_2.mzML	1613	0	328.268151307717	1	1113.99	0.0
70	input_spectra/7-C2R07_2.mzML	1614	0	185.110291544596	1	1120.59	0.0
70	input_spectra/7-C2R07_2.mzML	1615	0	185.110291544596	1	1120.78	0.0
70	input_spectra/7-C2R07_2.mzML	1616	0	185.110291544596	1	1121.44	0.0
70	input_spectra/7-C2R07_2.mzML	1617	0	185.110291544596	1	1121.63	0.0
70	input_spectra/7-C2R07_2.mzML	1618	0	185.110291544596	1	1122.29	0.0
70	input_spectra/7-C2R07_2.mzML	1619	0	185.110291544596	1	1122.48	0.0
142	input_spectra/7-C2R07_2.mzML	1620	0	328.268151307717	1	1131.55	0.0
141	input_spectra/7-C2R07_2.mzML	1621	0	328.268151307717	1	1131.75	0.0
141	input_spectra/7-C2R07_2.mzML	1622	0	328.268151307717	1	1132.4	0.0
141	input_spectra/7-C2R07_2.mzML	1623	0	328.268151307717	1	1132.59	0.0
142	input_spectra/7-C2R07_2.mzML	1624	0	328.268151307717	1	1133.25	0.0
141	input_spectra/7-C2R07_2.mzML	1625	0	328.268151307717	1	1133.44	0.0
70	input_spectra/7-C2R07_2.mzML	1626	0	185.110291544596	1	1140.05	0.0
70	input_spectra/7-C2R07_2.mzML	1627	0	185.110291544596	1	1140.24	0.0
70	input_spectra/7-C2R07_2.mzML	1628	0	185.110291544596	1	1140.89	0.0
70	input_spectra/7-C2R07_2.mzML	1629	0	185.110291544596	1	1141.08	0.0
70	input_spectra/7-C2R07_2.mzML	1630	0	185.110291544596	1	1141.74	0.0
70	input_spectra/7-C2R07_2.mzML	1631	0	185.110291544596	1	1141.93	0.0
142	input_spectra/7-C2R07_2.mzML	1632	0	328.268151307717	1	1151.01	0.0
140	input_spectra/7-C2R07_2.mzML	1633	0	328.268151307717	1	1151.2	0.0
139	input_spectra/7-C2R07_2.mzML	1634	0	328.268151307717	1	1151.85	0.0
140	input_spectra/7-C2R07_2.mzML	1635	0	328.268151307717	1	1152.04	0.0
142	input_spectra/7-C2R07_2.mzML	1636	0	328.268151307717	1	1152.7	0.0
