podp_id,genome_label,genome_type,metabolomics_file,gnps_massive_id,same_experiment,slice
10195edf-d501-48fc-a69f-f556f6f531cf.1,Salinispora tropica CNB440,genome,ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/B-440-6.mzXML,MSV000085159,True,unvalidated_pairs
10195edf-d501-48fc-a69f-f556f6f531cf.1,Salinispora tropica CNB440,genome,ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/B-440-6_neg.mzXML,MSV000085159,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/ccms_peak/P4_Peptide.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/ccms_peak/P4_Peptide2.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/ccms_peak/P4_UnbiasedExclude.mzXML,MSV000078995,True,validated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/ccms_peak/P4_UnbiasedExclude_2.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/ccms_peak/WT3_Peptide.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/ccms_peak/WT3_Unbiased.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/ccms_peak/WT3_Unbiased2.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/peak/P4_Peptide.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/peak/P4_Peptide2.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/peak/P4_UnbiasedExclude.mzXML,MSV000078995,True,validated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/peak/P4_UnbiasedExclude_2.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/peak/WT3_Peptide.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/peak/WT3_Unbiased.mzXML,MSV000078995,True,unvalidated_pairs
1af59f37-c518-448c-9536-734b663eb21b.5,Escherichia coli IHE3034,genome,ftp://massive.ucsd.edu/MSV000078995/peak/WT3_Unbiased2.mzXML,MSV000078995,True,unvalidated_pairs
1b0dccac-5212-4dfd-a9f2-6fa953ab16bd.5,Pseudomonas aurantiaca PB-St2,genome,ftp://massive.ucsd.edu/MSV000085018/peak/P_aurantiaca_PB-St2_GD4_01_38292.mzXML,MSV000085018,True,unvalidated_pairs
1b0dccac-5212-4dfd-a9f2-6fa953ab16bd.5,Pseudomonas aurantiaca PB-St2,genome,ftp://massive.ucsd.edu/MSV000085018/peak/P_aurantiaca_PB-St2_KsB_GE2_01_38299.mzXML,MSV000085018,True,unvalidated_pairs
1b0dccac-5212-4dfd-a9f2-6fa953ab16bd.5,Pseudomonas protegens Pf-5,genome,ftp://massive.ucsd.edu/MSV000085018/peak/Protegens_Pf5_GD1_01_38288.mzXML,MSV000085018,True,unvalidated_pairs
1b0dccac-5212-4dfd-a9f2-6fa953ab16bd.5,Pseudomonas aeruginosa TUEPA7472,genome,ftp://massive.ucsd.edu/MSV000085018/peak/P_aeruginosa_TUEPA_GC8_01_38287.mzXML,MSV000085018,True,unvalidated_pairs
1b0dccac-5212-4dfd-a9f2-6fa953ab16bd.5,Pseudomonas fluorescens Pf0-1 LK194 gacA+ mutant,genome,ftp://massive.ucsd.edu/MSV000085018/peak/P_fluorescens_Pf0-1_LK194_Gac+_GD3_01_38290.mzXML,MSV000085018,True,unvalidated_pairs
1b0dccac-5212-4dfd-a9f2-6fa953ab16bd.5,Pseudomonas putida BW11M1,genome,ftp://massive.ucsd.edu/MSV000085018/peak/P_putida_BW11M1_GD2_01_38289.mzXML,MSV000085018,True,validated_pairs
1b0dccac-5212-4dfd-a9f2-6fa953ab16bd.5,Streptomyces sp. DH12,genome,ftp://massive.ucsd.edu/MSV000085018/peak/Streptomyces_DH12_R4_GE1_01_38298.mzXML,MSV000085018,True,unvalidated_pairs
1b0dccac-5212-4dfd-a9f2-6fa953ab16bd.5,Streptomyces sp. SW 4,genome,ftp://massive.ucsd.edu/MSV000085018/peak/Streptomyces_SW4_R4_GD8_01_38296.mzXML,MSV000085018,True,unvalidated_pairs
1b0dccac-5212-4dfd-a9f2-6fa953ab16bd.5,Nocardia terpenica IFM-0406,genome,ftp://massive.ucsd.edu/MSV000085018/peak/Noc_IFM0406_SN_MM9_GA7_01_31071.mzXML,MSV000085018,True,unvalidated_pairs
1b0dccac-5212-4dfd-a9f2-6fa953ab16bd.5,Nocardia terpenica IFM-0406,genome,ftp://massive.ucsd.edu/MSV000085018/peak/Noc_IFM0406_GE3_01_17769.mzXML,MSV000085018,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID82291,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/6134_6138_mod.mzXML,MSV000085376,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID82291,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/6133_6137_mod.mzXML,MSV000085376,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID82291,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/6132_6136_mod.mzXML,MSV000085376,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID91781,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/7366_7369_mod.mzXML,MSV000085376,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID91781,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/7367_7370_mod.mzXML,MSV000085376,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID91781,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/7368_7371_mod.mzXML,MSV000085376,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID91781,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/5456_5455_mod.mzXML,MSV000085376,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID67723,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/6030_6034_mod.mzXML,MSV000085376,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID67723,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/6029_6033_mod.mzXML,MSV000085376,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID67723,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/6031_6035_mod.mzXML,MSV000085376,True,unvalidated_pairs
1c86772a-2cb9-4164-bfc5-e0e3ac9520ea.1,Planomonospora sp. ID67723,genome,ftp://massive.ucsd.edu/MSV000085376/peak/mod-mzXML/6028_6032_mod.mzXML,MSV000085376,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Maribacter_15366,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w20_15366.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Maribacter_15366,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w20_15366n.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Maribacter_15366,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_15366.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Maribacter_15366,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_15366n.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Maribacter_15366,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w100_15366.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Maribacter_15366,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w100_15366n.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Algoriphagus ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w20_Alg.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Algoriphagus ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w20_Algn.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Algoriphagus ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_Alg.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Algoriphagus ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_Algn.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Algoriphagus ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w100_Alg.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Algoriphagus ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w100_Algn.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Zobellia ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w20_zob.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Zobellia ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w20_zobn.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Zobellia ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_zob.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Zobellia ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_zobn.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Zobellia ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w100_zob.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Zobellia ,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w100_zobn.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Labrenzia,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w20_Lab.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Labrenzia,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w20_Labn.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Labrenzia,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_Lab.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Labrenzia,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_Labn.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Labrenzia,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w100_Lab.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Labrenzia,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w100_Labn.mzML,MSV000084884,True,unvalidated_pairs
1e1986e8-f4d5-4d17-91be-2159f9c62b13.2,Saccharomonospora,genome,ftp://massive.ucsd.edu/MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/Sacch00196_MS2.mzML,MSV000084884,True,unvalidated_pairs
2356a1c6-6e22-469c-9a52-64dae92f3e0b.2,Pseudomonas psychrophila sp. JB418,genome,ftp://massive.ucsd.edu/MSV000085085/peak/JB418_alone.mzXML,MSV000085085,True,unvalidated_pairs
2356a1c6-6e22-469c-9a52-64dae92f3e0b.2,Pseudomonas psychrophila sp. JB418,genome,ftp://massive.ucsd.edu/MSV000085085/peak/JB418_1.mzXML,MSV000085085,True,unvalidated_pairs
2356a1c6-6e22-469c-9a52-64dae92f3e0b.2,Pseudomonas psychrophila sp. JB418,genome,ftp://massive.ucsd.edu/MSV000085085/peak/JB418_2.mzXML,MSV000085085,True,unvalidated_pairs
2356a1c6-6e22-469c-9a52-64dae92f3e0b.2,Pseudomonas psychrophila sp. JB418,genome,ftp://massive.ucsd.edu/MSV000085085/peak/JB418_3.mzXML,MSV000085085,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNT005,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T005-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNT005,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T005-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNT005,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T005-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNR107,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/R107-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNR107,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/R107-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNR107,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/R107-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNS801,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S801-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNS801,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S801-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNS801,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S801-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY011,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y011-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY011,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y011-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY011,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y011-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNX508,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/X508-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNX508,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/X508-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNX508,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/X508-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY237,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y237-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY237,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y237-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY237,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y237-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora tropica CNS416,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S416-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora tropica CNS416,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S416-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora tropica CNS416,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S416-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNH996,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H996-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNH996,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H996-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNH996,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H996-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNT138,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T138-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNT138,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T138-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNT138,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T138-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNT001,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T001-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNT001,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T001-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNT001,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T001-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY685,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y685-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY685,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y685-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY685,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y685-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY230,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y230-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY230,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y230-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNY230,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y230-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNQ884,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Q884-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNQ884,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Q884-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNQ884,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Q884-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNT849,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T849-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNT849,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T849-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora arenicola CNT849,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T849-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNH732,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H732-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNH732,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H732-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNH732,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H732-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora tropica CNH898,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H898-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora tropica CNH898,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H898-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora tropica CNH898,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H898-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNY498,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y498-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNY498,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y498-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNY498,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y498-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNT584,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T584-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNT584,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T584-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNT584,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T584-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNY703,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y703-3-EA.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNY703,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y703-3-Bu.mzXML,MSV000078836,True,unvalidated_pairs
297c364c-b154-4edd-a7d5-68decf9effa2.4,Salinispora pacifica CNY703,genome,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y703-3-Me.mzXML,MSV000078836,True,unvalidated_pairs
