#ClusterIdx	#Filename	#SpecIdx	#Scan	#ParentMass	#Charge	#RetTime	#PrecIntensity
189	input_spectra/bkgrnd-marine-broth.mzML	1805	0	572.445821126302	1	47492.82	0.0
189	input_spectra/bkgrnd-marine-broth.mzML	1806	0	572.445821126302	1	47504.340000000004	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1807	0	286.223715888129	1	47543.7	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1808	0	286.223715888129	1	47555.22	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1809	0	286.223715888129	1	47594.58	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1810	0	286.223715888129	1	47606.1	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1811	0	328.273207122204	1	47645.46	0.0
109	input_spectra/bkgrnd-marine-broth.mzML	1812	0	328.273207122204	1	47656.920000000006	0.0
96	input_spectra/bkgrnd-marine-broth.mzML	1813	0	286.223715888129	1	47668.44	0.0
96	input_spectra/bkgrnd-marine-broth.mzML	1814	0	286.223715888129	1	47679.899999999994	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1815	0	328.273207122204	1	47719.26	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1816	0	328.273207122204	1	47730.719999999994	0.0
171	input_spectra/bkgrnd-marine-broth.mzML	1817	0	528.418233235677	1	47742.24	0.0
171	input_spectra/bkgrnd-marine-broth.mzML	1818	0	528.418233235677	1	47753.759999999995	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1819	0	328.273207122204	1	47793.12	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1820	0	328.273207122204	1	47804.64	0.0
171	input_spectra/bkgrnd-marine-broth.mzML	1821	0	528.418233235677	1	47816.16	0.0
171	input_spectra/bkgrnd-marine-broth.mzML	1822	0	528.418233235677	1	47827.68	0.0
171	input_spectra/bkgrnd-marine-broth.mzML	1823	0	528.418233235677	1	47867.04	0.0
171	input_spectra/bkgrnd-marine-broth.mzML	1824	0	528.418233235677	1	47878.56	0.0
155	input_spectra/bkgrnd-marine-broth.mzML	1825	0	484.391591389974	1	48070.560000000005	0.0
155	input_spectra/bkgrnd-marine-broth.mzML	1826	0	484.391591389974	1	48082.08	0.0
155	input_spectra/bkgrnd-marine-broth.mzML	1827	0	484.391591389974	1	48121.44	0.0
155	input_spectra/bkgrnd-marine-broth.mzML	1828	0	484.391591389974	1	48132.9	0.0
155	input_spectra/bkgrnd-marine-broth.mzML	1829	0	484.391591389974	1	48172.32	0.0
155	input_spectra/bkgrnd-marine-broth.mzML	1830	0	484.391591389974	1	48183.78	0.0
176	input_spectra/bkgrnd-marine-broth.mzML	1831	0	535.402770996094	1	48375.78	0.0
176	input_spectra/bkgrnd-marine-broth.mzML	1832	0	535.402770996094	1	48387.3	0.0
176	input_spectra/bkgrnd-marine-broth.mzML	1833	0	535.402770996094	1	48426.659999999996	0.0
176	input_spectra/bkgrnd-marine-broth.mzML	1834	0	535.402770996094	1	48438.18	0.0
141	input_spectra/bkgrnd-marine-broth.mzML	1835	0	440.364939371745	1	48477.53999999999	0.0
141	input_spectra/bkgrnd-marine-broth.mzML	1836	0	440.364939371745	1	48528.42	0.0
141	input_spectra/bkgrnd-marine-broth.mzML	1837	0	440.364939371745	1	48539.94	0.0
141	input_spectra/bkgrnd-marine-broth.mzML	1838	0	440.364939371745	1	48602.28	0.0
141	input_spectra/bkgrnd-marine-broth.mzML	1839	0	440.364939371745	1	48613.8	0.0
157	input_spectra/bkgrnd-marine-broth.mzML	1840	0	491.376139322917	1	48648.36	0.0
157	input_spectra/bkgrnd-marine-broth.mzML	1841	0	491.376139322917	1	48659.82	0.0
157	input_spectra/bkgrnd-marine-broth.mzML	1842	0	491.376139322917	1	48722.28	0.0
157	input_spectra/bkgrnd-marine-broth.mzML	1843	0	491.376139322917	1	48733.740000000005	0.0
131	input_spectra/bkgrnd-marine-broth.mzML	1844	0	423.338185628255	1	48745.26	0.0
131	input_spectra/bkgrnd-marine-broth.mzML	1845	0	423.338185628255	1	48756.780000000006	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1846	0	286.223715888129	1	48768.24	0.0
96	input_spectra/bkgrnd-marine-broth.mzML	1847	0	286.223715888129	1	48779.76	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1848	0	328.273207122204	1	48819.12	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1849	0	328.273207122204	1	48830.64	0.0
157	input_spectra/bkgrnd-marine-broth.mzML	1850	0	491.376139322917	1	48842.159999999996	0.0
157	input_spectra/bkgrnd-marine-broth.mzML	1851	0	491.376139322917	1	48853.68	0.0
131	input_spectra/bkgrnd-marine-broth.mzML	1852	0	423.338185628255	1	48865.14	0.0
131	input_spectra/bkgrnd-marine-broth.mzML	1853	0	423.338185628255	1	48876.659999999996	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1854	0	286.223715888129	1	48888.18	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1855	0	286.223715888129	1	48899.64	0.0
